sentences,label
We have a meeting with The director of the Arthritis Institute and the director of the Chaipayut Kaewplang Medical Association and asked him about the comments mentioned above. And provide the official position of the Ministry of Public Health regarding the development of new drugs,1
"Ini adalah binatang yang langka dan sangat berbahaya, biasanya di daun Pohon Mangga. Orang yang terkena gigitan binatang itu secara langsung. Umum nya akan Wafat setelah 4 jam dari gigitan itu. Akibat Dehidrasi Yang Sangat Dahsyat. Sangat berbahaya sekali. Mohon sebarkan,. Terutama kpda saudara-saudari kita yang Dekat dgn Pohon Manggaƒ?? Terima kasih. Sumber :WAG entomolog kesehatan P2P kemenkes RI.",1
"Makhluk ini Dari India Dia Selalu gencar Menghina Islam,Adzan Di Cela,Wanita Berkerudung Di Lempari Batu Dan Di Bilang Kepanasan dsb. Dia juga Men- Tuhankan Sapi. Inilah baru azab yg pedih Di Dunia, silahkan nikmati lg azab yg sngat dahsyat di neraka ya",1
"Ini biasa dipasar sebut nanas madu, perbiji 7ribu, mulai saat ini jgn mkn lg. Tolong jangan makan nanas mini Thailand. Taiwan sudah menolak setelah mereka mengirim ke laboratorium untuk memeriksa dan menemukan nanas ini bercampur dengan asam siklam yang dapat merusak ginjal kita. Harap teruskan ke keluarga dan teman Anda.",1
"nasib jadi presiden hasil dimenangkan ya begini.
di negeri sendiri dibenci rakyat nya, di negara lain di asing kan.
semua akan melongo pada waktu nya.",1
"Polwan kiriman tiap malam datang dr soeta ,ngaku touris ehh malah dijadikan polwan,Allah tlah buka borok borok polisi nkri",1
"Betulkan Video ini?
Sebuah Helicopter menyemprot bubuk putih ke arah massa?",1
"Enteng bener lue ngomongnya jok.

Kya gak ada harganya nyawa rakyat.

Korban ini ratusan,bukan satu dua yg meninggal.",1
ƒ?GILA ƒ?? TERNYATA BARESKRIM MABES POLRI DI GAMBIR JADI PUSAT KENDALI SITUNG KPU ,1
"info
Puncak Bogor berduka telah terjadi longsor di beberapa titik dan banjir. Desa Megamendung longsor sampay KFC sama tugu Citamiang banjir bandang di jalur puncak ada yang lonsor cuma blm dapat titik nya di Cipayung muara jembatan putus semoga tidak ada korban jiwa. Puncak macet parah!!,",1
"Pa Sandiaga Uno sebaiknya jgn bawa bawa saya dalam debat. Saya di Sragen sdh susah. Jangan buat saya lebih susah. Nanti netizen DM saya, ajak saya kopdar lalu nanti saya harus bikin thread. Plis pa Sandiaga Uno. Saya hormat kpd Anda walau terakhir saya dengar anda ga bayar kopi",1
"AWAS RUU Pro Zina akan disahkan!! BACA dan renungi. RUU Penghapusan Kekerasan Seksual ini berpandangan pengontrol tubuh perempuan adalah perempuan. Perempuan bebas dari kekerasan seksual. Ide bahwa perempuan harus diberikan kekuatan hukum untuk melindungi dirinya, ini benar dan sangat bagus.",1
"Beredar sebuah pesan berantai di aplikasi whatsapp yang menyebutkan warga Bandung dan sekitarnya agar berhati-hati karena para jakmania sedang melakukan sweeping kendaraan ber plat D di daerah Halim Perdana Kusuma. Diketahui, plat D merupakan nomor identitas kendaraan bermotor dari Bandung.",0
"Pakaian peserta pawai budaya di Probolinggo yang mengenakan jubah dan bercadar hitam serta menenteng replika senjata viral di media sosial. Sontak, cara perpakaian itu mendapat sorotan dari warganet",0
"Demo silahkan, tapi mbok yang pinter dikit.",1
"Rekan Saudaraku MCA, Mari Viralkan..untuk menolak Marsekal Hadi Tjahjanto (KASAU) menjadi Panglima TNI, karena mantan AJUDAN MEGAWATI dan Titipan PDIP atheis.
Namun kita dukung KASAD dari TNI-AD atau KASAL dari TNI AL untuk menjadi Panglima TNI ..ayo kita sampaikan suara Kita ke DPR karena TNI milik rakyat bukan milik PARTAI PDIP (PKI).",1
bijaksana memilih sumber berita online,0
"Mau share info buat temen2 yg E-KTP nya belum jadi2 masih dalam bentuk surat keterangan, bisa cetak KTP langsung jadi di pameran KEMENDAGRI di Keong Mas TMII sampai hari minggu 22 oktober 2017. Barangkali ada keluarga, tetangga, temen dll yg udah lama KTP nya gak jadi2, cukup bawa surat keterangannya aja kesana.
 Pelayanan dari jam 8 pagi ƒ?? 4 sore ya..",0
Usulan KH Wahid Hasyim yang Menyebutkan Bahwa Agama Negara Indonesia Adalah Islam,1
"Mesranya Biksu Myanmar dan Syiah, Usai Bantai Muslim Rohingyaƒ?",0
"Dengan bantuan google translate dari Chrome Browser, dapat diketahui bahwa isi surat kabar tersebut sama sekali tidak membahas tentang apa yang diklaim oleh kedua akun di atas.",0
Akun Facebook Ketua KPU RI ƒ??Arief Budiman,1
"#Osmania Hospital Ka Ye Haal Hai Corona Ke Died Bodyƒ??s Ko Lekar Is Virus Ko Mazak Mat Samjo Pls#ƒ? (Terjemahan): Beginilah kondisi rumah sakit #osmania, jangan anggap virus ini sebagai lelucon dengan membawa tubuh Corona. Kumohon #",1
"Innalillahi wainna Illaihi Rojiƒ??un . Turut Berdukacita atas Wafatnya Jenderal TNI (Purn) DR. ENDRIARTONO SUTARTO, Mph., Panglima TNI ke 14. Semoga Almarhum Wafat dalam HUSNUL KHOTIMAH dan diampuni segala Dosa dosanya serta dilapangkan kuburnyaƒ?? Alfatihahƒ?? Aamiiinƒ??.",1
"Innaa lillaahi wa inna illaihi Roojiuun.. Telah berpulang ke Rahmatullah Ustazdah tercinta panutan muslim tanah air, MAMAH DEDEH pada hari selasa tanggal 26 Mei 2020 , pukul 22.28 WIB ,karena sakit di EKA HOSPITAL BUMI SERPONG DAMAI TANGERANG BANTEN.",1
Jangan main2 lagi menteri kesehatan America sdh menanda tangani persetujuan penggunaan chip 666 Sekarang dg virus Corona.,1
"Jenazah ibu Hj. Sudjiatmi sengaja tidak di Shalati dan tidak di mandikan dan tidak boleh di layat oleh siapapun karena Sudjiatmi meninggal dunia akibat Serangan Virus Corona. Disaat penguburan, Peti mati Sudjiatmi di lempar begitu saja di dalam lobang kubur, agar Si pengubur Jenazah tidak tertular Virus Corona jenis Covid-19",1
"AWAS CORONA DATANG JOKOWI GILAAAAAA ƒ??
 Saat-saat sangat genting WABAH CORONA di Tanah Air spt sekarang ini, justru masih mengizinkan TKA CHINA ramai-ramai datang ke Kendari Sultra.",1
"A Queensland Health spokeswoman said the actor passed away late Friday night AEST from complications in relation to Covid-19. The actor and his wife Rita Wilson, were being treated by the Gold Coast University Hospital after recently being diagnosed with the deadly virus.",1
"Ini dpt info dr group LPMK AAC :
 Bu Risma minta utk didoakan agar kota Surabaya tdk hancur krn adanya patahan lempeng yg melewati Sukolilo sampe Cerme Gresik Dan patahan yg garis kedua dari Waru ke Krian, Mojokerto, Jombang, Nganjuk sampe Cepu.
 Tim Ahli Gempa Dan juga dari ITS sdh melihat tanda2 pada jalan2 yg akan terjadi patahan dan terlihat semakin membesar.
 
 Maaf video kurang full.",1
"Ya allah Tandaƒ? apakah ini,Warga psisir pantai nepa banyuates pagiƒ? di kejutkan dngan penemuan terdamparnya putri duyung",1
"Penyusup kemaren ternyata Buzzer jokowi ia mengaku digaji 3,2 juta/bulan Dan polisi pun pura pura baik pada TNI
 Kebongkar ocehan Dwi asmoro dan lagi lagi dalang nya adalah Wiranto ,Tito CS",1
"Bocah Ini Kena Gangguan Jiwa
  karena Terlalu Banyak Ikut Les
 Kisah yang sungguh membuat hati miris ini datang dari sebuah akun Facebook bernama Andi Teposs. Tertanggal 18 Juli kemarin, Andi berkisah tentang nasib malang yang harus dialami oleh seorang gadis kecil berusia 6 tahun.",1
VIRAL SISWA SMK BULUKUMBA MENCOBA MENGAKHIRI HIDUPNYA!! Jangko kasih hidup blitz nya 2019,1
KAKI TANGAN REZIM ZALIM SUDAH MULAI MENGHALANGI AGAR BW TIDAK BISA MASUK KE GEDUNG MK UNTUK IKUT SIDANG,1
"Daftar jadi WNI cukup lewat online, Warga Cina daratan serbu Indonesia
Dibaca ya, Link tertera di komentar",1
"Sore Tadi Para Dayak Berbondong2 Ke Jakartaƒ??..
Demi KPU Mereka Berbondong2 Untuk Ikut Menjaga KPU Dan Siap Melawan Peopel Powerƒ??.
Puluhan Ribu Suku Dayak Mereka Antusias Berbondong2 Untuk Melawan FPI Yang Akan Bikin Rusuh NKRI Tercintaƒ??..",1
"Jalan kaki menuju Jakarta untuk Aksi Kedaulatan Rakyat, 21-22 Mei di KPU RI.
AllahuAkbarƒ??",1
Sabar aja. Nanti juga bakal ketemu. Ada juga yang bilang pria dalam video tersebut atas nama: DHEVA SUPRAYOGA,1
Cek video pertama.,0
"Pakistan-Day: Pesawat-pesawat PAF menciptakan formasi yang indah dari nama Allah di langit

Oleh Dunia TNS ƒ?? 23 Maret 2018 6:58 sore",1
"Baru-baru ini saya membeli tisu toilet dari Marks & Spencer dan ketika saya membuka salah satunya, itu memiliki nama Allah, seperti yang Anda lihat. ƒ??Jadi tolong saudara-saudari, jangan beli tisu toilet khusus ini, atau coba boikot Marks & Spencers, karena setiap tisu toilet memiliki nama Allah di atasnya.",1
"Info penting

Ass.muallaikum tuk bapak2 bagi yang melewati kawasan mm2100 harap berhati hati hari ini mau ada perang antara ormas gibas dan ormas pemuda pancasila besar besaran trimakasih?????????

skrng pemuda pancasila sdg berkumpul di Plaza Metropolitan tambun",1
"Bayangkan, Ratusan mobil mewah disiapkan,",1
"Ada spanduk ini di Pakanbaru, Riau",1
"Keberanian harian asal Inggris The Guardian membongkar modus pabrik pembuat akun palsu pendukung Ahok telah menggegerkan publik Indonesia Senin, 23 Juli 2018",0
"Tapi sekali lagi, bukan dia yang membunuh Razan",0
"*SOFYAN TSAURI*
 *BRIMOB PENCETAK TERORIS*
 [...]
 Melalui persidangan panjang akhirnya Ust ABB divonis 18 tahun penjara, sedangkan Sufyan Tsauri ƒ? *Sang Gembong Pencetak Teroris* ƒ? hanya beberapa tahun via sidang santai & kini sudah bebas bahkan tampil bersama Kapolri dalam acara ILC TV One pada tanggal 15 Mei 2018.",1
"Kalo ada handai taulan yang belum punya KTP-el. Di infokan kepada masyarakat yang belum pernah melakukan perekaman KTP-el, ada perekaman, KTP langsung jadi di GSG Unila dari tanggal 17-19 April yang diadakan langsung oleh Dirjen Catatan Sipil Jakarta. Manfaatkan kesempatan ini, syarat membawa KK saja (semoga bermanfaat)",1
"Hoax Bendera Terbalik, Panglima TNI Disebut Goblok",0
"Untold Story:
 
 Kesaksian Tuan Guru Bajang @tgbID tentang Ibu @susipudjiastuti yang mensupport 20 bis dari pangandaran untuk aksi 411
 
 Demi Allah gw terharu! Semoga Bu Susi kelak tergolong orang2 yg husnul Khotimahƒ??Aamiin YRA",0
"FATWA HARAM MEMILIH PSI
 [...]
 berrdasarkan hasil musyawarah dan masukan dari para netizen maka dengan ini kami keluarkan ƒ??Fatwa Haramƒ? memilih PSI kepada seluruh warga Muhammadiyah dan follower 
 dan kami menyeru kepada kader kader muda Muhammadiyah yang masih bercokol di PSI agar segera kalian bertobat kembali ke jalan yang benar jangan menjadi golongan orang yg durhaka terhadap orang tua kita
 #AdminMoSalah",1
"Ini hanya salah paham saja, saat itu kita menyampaikan tidak bisa menyandar di dermaga, karena sedang direnovasi, anda bisa mendaratkan kapal hanya lewat pantai,",0
">> i was told you <<
 Kekhawatiran data masyarakat sudah bocor ke mana-mana terbukti. Proses registrasi pelanggan prabayar menjadi bukti kebocoran data masyarakat bukan isapan jempol. Kebocoran data ini semakin menguatkan perlunya UU Perlindungan Data Pribadi.
 Salah satu pengguna twitter yang kebetulan pelanggan Indosat Ooredoo misalnya sempat bercicit, nomor induk kependudukan (NIK) dan kartu keluarga (KK) dipakai oleh 50 nomor. Ia hanya mengaku memiliki satu nomor.
 http://amp.kontan.co.id/news/data-masyarakat-bocor-buruan-cek-nik-dan-kk-ke-operator-begini-caranya?",1
"Dapat foto dari Group Mujahid.
 Musuh sudah di depan Mata, perlawanan PKI dan Penculikan akan segerah di laksanakan.
 Umat Islam waspada.
 Negara siaga 1",0
TIDAK ADA MASALAH DALAM PEMBENTUKAN HOLDING TAMBANG,1
"Ini penyusup rombongan ke acara Jokowi, dia bawa bom di dalam kereta, sudah diturunin di Semarang dan dibawa ke Polda untuk investigasi lebih lanjut.ƒ?",1
"Kog bisa ya mereka berfotoan bareng dg mesraƒ??. Bukankah yusuf qardawi adl ulama tertinggi isis dan al aedaƒ??..?!?!
 Ada apa dg anies????
 Masih ingat perang antara isis dg jabahbal nusraƒ??.. Abu bakarval bahgdadi memohon fatwa kpd yusuf al qardawiƒ??",0
"BILA surat Ketua RW 08 ini BENAR,
 
 betapa besarnya kerugian yang langsung harus diderita rakyat akibat PENANGANAN HUKUM yang TIDAK ADIL terhadap kasus penistaan agama yang dilakukan oleh #ahok.
 
 Koq ya tega banget sih, mbuat rakyat menderita hanya untuk melindungi seorang pejabat yang brengsek dan sok jago.",1
"selamat malam..
 bagi yg punya putra putri
 SD SMP SMA/K
 ingin mengajukan program Indonesia Pintar / Kartu Indonesia Pintar, silakan mengisi link dibawah ini. Ditunggu sampai tanggal 25 Agustus 2020. Tks",1
Corona kalah dg Garam dapur. Gak perlu vaksin vaksinan yg mau di drop oleh yahudi ato Cina.Ini bukan HOAKs.,1
Hati2 membacakan kalimat lelayu kepada seseorang yg belum jelas aqidahnya. Mmg kalo melihat dari kamus wikped satus agama ybs adalah Islam Akan tetapi nama asli DK adalah Dionisius Prasetyo. (Seperti nama baptis). Menengok tatacara semayam jenazahpun tdk di kafani. Clear?,1
"PAGEBLUG
 
 Wayahe rakyat Mataram nyayur LODEH 7 warna
 
 ƒ?? Kluwih ƒ?? Cang Gleyor
 
 ƒ?? Terong ƒ?? Kulit Mlinjo
 
 ƒ?? Waluh ƒ?? Godong So
 
 ƒ?? Tempe
 
 Mugi SEDAYA tansah widodo nir ing SAMBEKALA",1
"Disampaikan arahan Gubernur terkait CoviD 19 :
 
 PENCEGAHAN :
 
 Skenario pembatasan interaksi terkait penyebaran Covic Pemprov. DKI Jakarta
 
 Langkah2 pembatasan :
 
 1. Aktifitas sekolah dihentikan atau dibatasi
 
 2. Isolasi daerah epicentral
 
 3. Larangan pergi ke tempat keramaian
 
 4. Pembatalan izin yg sudah dikeluarkan oleh pemprov dan siapkan prosedur pembatalan.",1
"Diduga Terjangkit Virus Corona, Satu Pasien RS Doris Sylvanus Diisolasi",1
"Kisah Menjijikkan terompet Tahun Baru ..????????????
 
 Penyakit yang dapat di tularkan melalui air liur ..
 TBC Influenza Meningitis Pneumonia Hepatitis B
 Jaga anak?ı dan keluarga anda dari penularan penyakit berbahaya ..ƒ??Air liur, mau di coba coba ? ƒ? Selamat tahun BARU smuaxaƒ??",1
"Info yang viral tersebut tidak benar harga rokok yang beredar di pasaran belum mengalami kenaikan.
 
 ƒ??Saat ini harganya masih sama dengan yang ada di pasar",1
"BADAN KEPEGAWAIAN NEGARA
 
 NOMOR : K.3-47/11.11.03/19
 SIFAT : PENTING
 PERIHAL : PEMBERITAHUAN PEMBEKALAN dan PENETAPAN NAMA ASN YANG LULUS DARI JALUR KEBIJAKAN KEMENTERIAN",1
"Bendera Tauhid diributin, tapi giliran yg kek gini didiamin ..????
 Ini baju PKI lagi beraksi",1
"*inilah rahasia dibalik jabat tangan pa prabowo*
yg sdh terlanjur kecewa mari mohon maaf dan mohon ampunan Allohƒ??sekarang prabowo sdh berhasil membebaskan 200 relawan yg dipenjara , jika ada salah satu dr saudara kalian disana maka tdk sepatutnya menyalahkan kenapa prabowo malakukan jabat tangan ..
beliau mengorbankan rasa harga dirinya u membantu rakyat yg sdg dipenjara apakah ada orang lain yg peduli membantuƒ??",1
"Video kebakaran SPBU yang semula disebut SPBU Medalem, di Desa Prayungan Kecamatan Sumberrejo Kabupaten Bojonegoro",1
Semua WNA dilarang. Yang melarang mereka menyeberang perbatasan adalah Pemerintah Oman,0
Di panggung wayang tiba2 kena serangan jantung. Pas tu ada sinseh tepok kedua tangannya 2 menit sembuh kembali,1
"Soesilo Ananta Toer , yang tidak lain adalah adik Pramodya Ananta Toer.",0
Kredit Pemilikan Rumah (KPR) tanpa uang (Down Payment/DP),0
"Disini saya merasa ndak mau lagi makan bakso
 Ini data dari dinkes palopo. no hoax dan tipu2. kalau gak percaya bisa tanya langsung ke kerabat atau siapa saja yang kerja di dinkes palopo.
 
 Ini data dari dinkes palopo. no hoax dan tipu2. kalau gak percaya bisa tanya langsung ke kerabat atau siapa saja yang kerja di dinkes palopo.",1
"FPI Hadiri SEMINAR INTERNASIONAL ULAMA DUNIA UNTUK SOLIDARITAS PALESTINA Di Istambul,Turki
 Perlu diketahui rombongan FPI berangkat ke Istanbul,Turki sejak hari Rabu 11 April 2018.
 Selama Kunjungan diTurki ada suatu yang Unik yg dijumpai oleh para Rombongan FPI yaitu ada Logo 212 yang banyak ditemui dibeberapa tempat seperti yang terlihat di Foto.
 Takbir!.
 #212Mendunia",1
"Lindungi terusƒ?? Mumpung bodygardnya lagi berkuasaƒ??
 
 Tribunnews.com
 Jokowi, Megawati marah jika puan maharani dikaitkan dengan kasus E-KTP
 
 Jakarta-Jumpa press Megawati yang didampingi presiden.
 Dengan nada marah megawati menyatakan bahwa putrinya (puan maharani) tidak ada kaitan dengan kasus E-KTP.
 Menurut ketua umum PDIP. KPK tidak perlu mengadakan penyidikan dan pemeriksaan atas putrinya (puan maharani).
 KPK harus menghormati dan mematuhi keputusan yang telah diperintahkan presiden.
 Kewenangan dan tanggung jawab dikementerian berada dalam keputusan dan kebijakan presiden.. Tuturnya.",1
"KITA PRIBUMI RAPATKAN BARISANƒ??..
PANGLIMA TNI YG BARU MARSEKAL HADI TJAHYANTO BERSAMA ISTRI LIM SIOK LAN DGN 2 ANAK CEWEK COWOKƒ??..ANAK DAN MANTU SAMA SAMA DI ANGKATAN UDARAƒ??",1
"Kita ketawain aja HOAKnya kaum bumi datarƒ?
ƒ??Ini anak siapa
-gbr nyolong di google
-yg penting cina
-matanya sifit
-kulit putihƒ?
ƒ??SD nya fiktif",0
"ƒ??Nemu gambar2 ini di salah satu group WA, sepertinya mereka sedang latihan perang. Entah dimana, kapan dan siapa mereka itu. Bila mereka adalah bagian dari generasi bangkit PKI, waspadalah kita semua. Harapanku semoga TNI bisa melacak keberadaan mereka, Bila mereka ada di wilayah Indonesia, Saya percaya! TNI bisa melacaknya",1
"Foto Setengah Bugil, Diduga Milik Najwa Shihab",1
Disneyland Akan Dibangun di Boyolali Jawa Tengah,1
"NEGARAKU SUDAH DIMAKAR !
 Bukan cuma orang ASING boleh memiliki asset di Indonesia dan orang ASING boleh menjalankan aktifitas intelijennya dgn nama ORMAS Tetapi Orang ASING pun boleh mengendarai mobilnya dengan PLAT NOMOR NEGARA nya di JAKARTAƒ??.",0
HATI-HATI ADA BESI TIPIS DI DALAM OBAT. SEBARKAN!!!,1
"From Monday, 27th June, 2016, 1528 IST, I donƒ??t give Facebook permission to use my pictures, my information or my publications, both of the past and the future, mine or those where I show up.",1
Komedian Kelik Pelipur Lara Dikabarkan Meninggal Dunia,1
Parade pasukan keamanan Arab Saudi untuk pengamanan Haji tahun ini,1
"Mantaap. Bpk Ang Tjoeng Ming anak dari Lim Seng komandan Pasukan Pao Ang Thui 1945, pengkhianat NKRI pada penjajahan Belanda.",1
"ini penampakan burung yg sering bunyi ƒ??crruuitt,,cruuiitttƒ? klo malem hari.nama nya burung cabak. mukanya ngeselin kya SIRA",1
"PRESIDEN menggunakan SEPATU didalam MESJID, #TerlaknaklahEngkau",1
Fakta membuktikan AS adalah negara paling rasis Di dunia. Anak2ini sdh dibiasakan dg rasis.,1
DENGARKAN DAN SIMAK BAIK BAIK PENJELASAN AHLI VIRUS TENTANG COVID 19 *BAHWA CORONA TIDAK MEMBUNUH,1
"KABAR BAIK DARI KOTA PADANG, SEMUA PASIEN POSITIF CORONA DINYATAKAN SEMBUH,",1
"Sekedar menginfokan : Di himbau barang x ada yg punya saudara atau kerabat di daerah jakarta selatan untuk mempersiapkan alat penerangan seperti lilin dan sebagai nya kemungkinan terjadi pemadaman listrikƒ??,karna telah terjadi peristiwa kabel PLN di bawah tanah meledakƒ??,tepat nya di jalan Fatmawati Raya ( Ujung Jalan Cipete Raya ) Harap Maklum",1
"Mampus dah tuh dep colector, ga tau lagi panas panas nya warga di liburin",1
"Mulai besok, Jumƒ??at 27 Maret 2020, Semua mahasiswa Universitas, berhak menerima kompensasi uang kuliah di KEMBALIKAN sebagai tunjangan untuk tinggal di rumah dalam rangka menghindari penyebaran COVID-19, Coronavirus.",1
"Do you Know the Corona virus is not a fuckin virus itƒ??s 5G thatƒ??s actually killing people and not a ƒ??virusƒ?ƒ?? they are trying to get u scared of a fake ass virus when it the 5G towers being built around the world. China was the first to have over 100,000 5G towers, and people in Wuhan were the first to get affected by it. This 5G shit was planned years ago to depopulate us and keep as at a low vibrational state. Bill gates is the one who created this along with the weird entities who control this world.",1
Terminal 3 bandara soetta whatƒ??s wrong with my country,1
"Lebih bingung lagi gue bacanya Tahun 2015 sblm jadi wapres
 BPJS : HARAM Tahun 2019 sudah jadi wapres
 BPJS : di anjurkan (SUNAH)
 PENING KEPALA ANE MIKIRIN ORANG YANG 1 INI",1
"Terjadi kembali kecelakaan maut di tol Cipali KM 180, berhatiƒ? lah bagi anda yg sdng berkendara. Apa bila anda ngantuk atau lelah segeralah menepi atau mencari tmpt untk beristirahat, keluarga anda menanti anda di rmh",1
